Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
3072,CA-2016-119375,11/17/2016,11/22/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,"124,41",3,0,"14,9292","6,47"
3073,CA-2016-119375,11/17/2016,11/22/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,"57,75",5,0,"26,565","4,98"
3074,CA-2018-125206,1/3/2018,1/5/2018,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,"114,46",2,0,"28,615","6,89"
3075,CA-2017-126137,10/3/2017,10/8/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray","120,666",2,"0,15","18,4548","6,47"
3076,CA-2016-143903,7/20/2016,7/24/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,"342,864",3,"0,2","38,5722","4,98"
3077,CA-2016-143903,7/20/2016,7/24/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,"16,74",5,"0,6","-14,229","6,89"
3078,CA-2016-143903,7/20/2016,7/24/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,"981,372",2,"0,3","-140,196",49
3079,CA-2016-104780,5/21/2016,5/25/2016,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,"31,84",8,0,"10,5072",39
3080,CA-2019-101182,9/4/2019,9/5/2019,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,"12,96",2,0,"6,2208","6,5"
3081,CA-2019-101182,9/4/2019,9/5/2019,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,"43,176",3,"0,2","15,1116",60
3082,US-2019-132297,5/27/2019,6/2/2019,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,"58,34",2,0,"28,0032","13,99"
3083,US-2019-132297,5/27/2019,6/2/2019,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,"539,97",3,0,"134,9925","1,99"
3084,CA-2016-100328,1/28/2016,2/3/2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","3,928",1,"0,2","1,3257","1,34"
3085,CA-2019-118773,2/9/2019,2/14/2019,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,"252,784",4,"0,8","-417,0936","15,9"
3086,CA-2019-118773,2/9/2019,2/14/2019,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,"127,984",2,"0,2","15,998","8,99"
3087,CA-2019-118773,2/9/2019,2/14/2019,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,"3,984",2,"0,6","-2,6892",4
3088,CA-2019-118773,2/9/2019,2/14/2019,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,"12,992",2,"0,8","-32,48","1,92"
3089,US-2019-159205,3/31/2019,4/2/2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,61,5,0,"25,62",1
3090,US-2019-159205,3/31/2019,4/2/2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,"671,93",7,0,"188,1404","0,5"
3091,CA-2018-112123,3/3/2018,3/8/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,"447,86",7,0,"219,4514","19,99"
3092,CA-2018-112123,3/3/2018,3/8/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,"479,95",5,0,"129,5865","0,5"
3093,CA-2018-112123,3/3/2018,3/8/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,"166,44",3,0,"79,8912","4,2"
3094,CA-2017-114468,8/23/2017,8/23/2017,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,"31,68",4,"0,2","2,772","1,02"
3095,CA-2017-114468,8/23/2017,8/23/2017,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,"10,368",2,"0,2","3,6288","3,3"
3096,CA-2017-114468,8/23/2017,8/23/2017,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,Office Supplies,Fasteners,Staples,"12,032",8,"0,2","2,256","1,99"
3097,CA-2017-114468,8/23/2017,8/23/2017,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,"5,768",2,"0,8","-13,5548",4
3098,CA-2019-135692,4/27/2019,5/1/2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""","33,12",4,"0,2","11,592","5,66"
3099,CA-2019-135692,4/27/2019,5/1/2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,"220,2656",4,"0,32","-42,1096","7,72"
3100,CA-2019-131233,4/14/2019,4/19/2019,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,"10,776",3,"0,2","3,5022","19,99"
3101,CA-2019-131233,4/14/2019,4/19/2019,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","242,352",3,"0,2","9,0882","13,22"
3102,CA-2019-119578,12/22/2019,12/27/2019,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,"695,16",6,0,"34,758","24,49"
3103,CA-2019-119578,12/22/2019,12/27/2019,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled","220,98",1,0,"50,8254","6,96"
3104,CA-2018-124562,12/8/2018,12/12/2018,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size","12,957",7,"0,7","-9,5018","2,99"
3105,US-2019-140074,3/23/2019,3/29/2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,"25,68",6,0,"11,556","8,99"
3106,CA-2018-103037,7/25/2018,7/29/2018,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Houston,Texas,77070,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,"15,712",4,"0,2","5,6956","8,99"
3107,CA-2019-127460,7/10/2019,7/14/2019,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black","298,464",6,"0,2","26,1156","6,72"
3108,CA-2018-121671,7/17/2018,7/22/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,"21,93",3,0,"10,0878","48,26"
3109,CA-2018-121671,7/17/2018,7/22/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit","242,94",3,0,"4,8588","2,99"
3110,CA-2018-121671,7/17/2018,7/22/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","7,64",1,0,"3,7436","54,74"
3111,CA-2018-121671,7/17/2018,7/22/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,"51,84",8,0,"25,4016","5,03"
3112,CA-2018-121671,7/17/2018,7/22/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,"265,17",1,0,"47,7306","4,5"
3113,CA-2018-150350,8/23/2018,8/30/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,"837,6",3,"0,2","62,82","5,16"
3114,CA-2018-150350,8/23/2018,8/30/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","135,9",5,0,"63,873","4,95"
3115,CA-2018-150350,8/23/2018,8/30/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,"34,68",6,0,"16,9932","5,3"
3116,CA-2018-150350,8/23/2018,8/30/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,"532,704",6,"0,2","-39,9528","1,49"
3117,CA-2018-150350,8/23/2018,8/30/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length","43,1",5,0,"11,206","6,92"
3118,CA-2018-150350,8/23/2018,8/30/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,"15,88",4,0,"0,1588","5,99"
3119,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"1123,92",5,"0,2","-182,637","0,5"
3120,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,"249,584",2,"0,2","31,198","2,15"
3121,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock","48,672",3,"0,2","7,3008","1,49"
3122,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue","60,768",2,"0,2","7,596","8,99"
3123,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,"78,6",5,"0,7","-62,88","5,16"
3124,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,"3,768",2,"0,7","-3,14","4,95"
3125,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,"1036,624",2,"0,2","51,8312","16,11"
3126,CA-2017-121720,6/11/2017,6/12/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,"563,808",4,"0,2","21,1428","13,89"
3127,CA-2019-149895,9/8/2019,9/12/2019,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,"258,528",2,"0,4","-47,3968","1,49"
3128,CA-2019-147564,10/2/2019,10/6/2019,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,"49,12",4,0,"23,0864","19,99"
3129,CA-2016-136399,12/16/2016,12/17/2016,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock","44,46",2,0,"14,6718","1,49"
3130,CA-2016-136399,12/16/2016,12/17/2016,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,"241,568",2,"0,2","18,1176","0,5"
3131,CA-2016-136399,12/16/2016,12/17/2016,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,395,5,0,"39,5","6,92"
3132,CA-2016-136399,12/16/2016,12/17/2016,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,"627,168",4,"0,2","70,5564",69
3133,CA-2016-107916,8/24/2016,8/26/2016,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,"13,28",2,0,"6,3744","1,99"
3134,CA-2016-107916,8/24/2016,8/26/2016,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders","12,672",3,"0,2","4,4352","5,99"
3135,CA-2019-164168,11/12/2019,11/18/2019,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,"30,56",5,"0,8","-45,84","2,15"
3136,CA-2019-164168,11/12/2019,11/18/2019,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,"77,952",3,"0,2","-15,5904","0,99"
3137,CA-2019-164168,11/12/2019,11/18/2019,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,"67,992",1,"0,2","8,499","6,21"
3138,CA-2019-164168,11/12/2019,11/18/2019,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","12,224",2,"0,2","4,4312","9,07"
3139,CA-2019-164168,11/12/2019,11/18/2019,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,"44,784",2,"0,2","-0,5598","0,99"
3140,CA-2019-164168,11/12/2019,11/18/2019,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","22,848",3,"0,6","-17,7072","8,99"
3141,CA-2017-112557,4/25/2017,4/28/2017,First Class,JL-15850,John Lucas,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","206,43",3,0,"90,8292","1,49"
3142,US-2016-122959,12/12/2016,12/12/2016,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,"210,392",2,"0,8","-336,6272","58,92"
3143,CA-2019-162572,9/25/2019,9/27/2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"119,96",5,"0,2","35,988","5,01"
3144,CA-2019-162572,9/25/2019,9/27/2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,"10,608",6,"0,2","0,9282","5,3"
3145,US-2018-148110,9/5/2018,9/11/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set","347,802",7,"0,3","-24,843","58,95"
3146,CA-2019-131828,2/11/2019,2/13/2019,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","963,136",4,"0,2","108,3528","2,99"
3147,CA-2019-131828,2/11/2019,2/13/2019,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural","88,776",3,"0,2","7,7679","17,85"
3148,CA-2016-109218,6/30/2016,7/3/2016,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip","32,4",5,0,"10,368","4,5"
3149,CA-2018-120558,6/7/2018,6/10/2018,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,"32,4",5,0,"15,552","4,53"
3150,US-2016-109036,12/20/2016,12/25/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,"31,05",3,0,"14,904","1,49"
3151,CA-2017-147830,12/15/2017,12/18/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,"2025,36",6,"0,2","607,608","6,21"
3152,CA-2017-147830,12/15/2017,12/18/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,"1799,994",2,"0,7","-2639,9912","9,07"
3153,CA-2017-147830,12/15/2017,12/18/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,"101,988",2,"0,4","-16,998","2,99"
3154,CA-2017-147830,12/15/2017,12/18/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock","262,864",7,"0,2","69,0018","5,01"
3155,CA-2019-150497,7/20/2019,7/24/2019,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"735,98",2,0,"331,191","17,85"
